"ENMO_mean_wb5","ENMO_sd_wb5","dur_wb5","cad_wb5","v1","v2","v3"
87.15,32.29,10.33,85.55,0,1,0.0968054211035818
82.99,54.9,10.08,75.99,0,0.925595238095238,0.214362272240086
94.21,53.71,15.67,75,0,0.85067007019783,0.150037509377344
62.23,21.75,10.08,85.61,0,1,0.0992063492063492
96.49,44.42,12.08,91.2,0,1,0.0827814569536424
74.91,46.85,10.17,76.03,0,0.892822025565388,0.220264317180617
92.28,51.48,12.17,80.14,0,0.842235004108463,0.195121951219512
98.14,68.63,24.92,78.3,0,0.812600321027287,0.148148148148148
61.11,33.15,16.17,52.89,0,0.773036487322202,0.24
135.25,113,15,68.07,0.0166666666666667,0.911333333333333,0.21945866861741
102.48,90.4,18.33,64.69,0.0272776868521549,0.909438079650846,0.17996400719856
97.56,52.06,19,72.89,0,0.842105263157895,0.125
79.72,32.47,59,66.97,0,0.757118644067797,0.0895455563017685
106.06,35.95,18.33,83.46,0,0.959083469721768,0.113765642775882
95.4,26.83,10.83,82.52,0,0.969529085872576,0.19047619047619
120.27,49.12,11,85.09,0,1,0.0909090909090909
57.11,25.35,13.58,46.01,0,0.828424153166421,0.266666666666667
105.21,41.89,10.25,94.83,0,1,0.0975609756097561
118.5,65.54,10.25,83.22,0,1,0.0975609756097561
136.06,57.85,19.08,89.29,0,0.978511530398323,0.107123727905731
159.33,65.7,10.08,95.6,0,1,0.0992063492063492
66.92,13.64,10.33,82.94,0,1,0.0968054211035818
55.64,22.65,14.17,65.79,0,0.846859562455893,0.166666666666667
91.62,54.68,34.42,62.24,0,0.912841371295758,0.0954805856142584
69.62,24.43,17.83,75.48,0,0.934941110487942,0.11997600479904
74.01,36.27,17.67,69.57,0,0.858517260894171,0.1318391562294
69.46,31.57,22,73.36,0,0.977272727272727,0.0930232558139535
48.41,26.81,11.33,53.12,0,0.955869373345101,0.184672206832872
70.59,33.39,36,68.14,0,0.928333333333333,0.0897666068222621
43.55,25.38,14.25,45.4,0,0.900350877192982,0.233826968043648
85.39,53.29,33.33,65.88,0,0.83018301830183,0.108420672208168
118.03,59.94,24.92,81.52,0,1,0.0401284109149278
104.83,58.62,14.17,70.52,0,0.964714184897671,0.146305779078274
90.94,45.39,14.33,71.09,0,0.936496859734822,0.14903129657228
85.41,86.77,16.17,57.09,0.0105132962275819,0.91713048855906,0.202292650033715
105.28,41.05,12.67,79.42,0,0.933701657458564,0.169061707523246
95.44,48.79,13.67,71.78,0,0.817117776152158,0.17905102954342
77.38,27.07,16.67,76.92,0,0.914817036592681,0.131147540983607
84.42,42.26,45.33,73.24,0,0.834546657842488,0.0793021411578113
46.14,32.36,15.92,41.78,0,0.758793969849246,0.248344370860927
97.35,63.97,10.83,76.52,0.00738688827331487,0.907663896583564,0.203458799593082
63.72,29.24,14,68.29,0,0.869285714285714,0.164338537387017
78.04,40.91,11.83,64.82,0,0.944209636517329,0.17905102954342
127.5,35.3,25,95.08,0,1,0.04
66.71,28.61,18,69.67,0,0.805555555555556,0.137931034482759
104.85,49.95,19.67,72.97,0,0.889679715302491,0.114285714285714
125.38,51.02,19.17,86.4,0,0.98226395409494,0.106213489113117
66.99,32.08,23.5,72.25,0,0.978723404255319,0.0869565217391304
51.04,25.36,14.83,57.57,0,1,0.0674308833445718
142.56,41.6,16.33,97.71,0,1,0.0612369871402327
84.61,37.91,22,80.27,0,1,0.0454545454545455
57.11,28.65,14.67,60,0,0.965916837082481,0.141143260409315
76.23,28.11,11.83,78.93,0,1,0.084530853761623
53.11,25.95,12.5,49.68,0,0.8664,0.184672206832872
107.06,51.84,12.83,76.6,0,0.922057677318784,0.169061707523246
103.67,54.29,12.33,69.73,0,0.851581508515815,0.19047619047619
59.18,28.53,22.08,65.07,0,0.856884057971015,0.105708245243129
87.83,49.77,38.08,64.15,0,0.783350840336134,0.134093194770365
67.06,46.64,13.67,60.37,0,0.865398683247988,0.169061707523246
97.45,51.82,52,73.21,0,0.794807692307692,0.09678199854827
111.19,63.9,14.67,77.46,0,0.931833674164963,0.146305779078274
147.38,54.47,16.67,95.5,0.00479904019196161,1,0.0599880023995201
68.67,30.64,35.75,89.12,0,1,0.027972027972028
63.75,26.08,50.75,81.2,0,0.89320197044335,0.0882417824840062
86.75,20.36,49.67,101.9,0,1,0.0201328769881216
60.47,33.22,86.5,68.01,0,0.712947976878613,0.0648613588454678
60.04,20.56,26.58,84.34,0,0.956358164033108,0.11801730920535
78.13,28.4,27.33,88.06,0,0.987925356750823,0.0740740740740741
66.85,30.67,27.5,78.91,0,0.902909090909091,0.0805477245267821
67.69,28.5,16,79.12,0,0.9375,0.133333333333333
69.38,21.88,25,89.96,0,0.9732,0.123304562268804
63.21,29.28,17.42,77.63,0,0.966130884041332,0.11883541295306
66.26,14.29,22.58,89.58,0,1,0.0442869796279894
66.54,25.62,55.67,80.46,0,0.877133105802048,0.0409584271963957
83.78,17.4,24,95.62,0,1,0.0416666666666667
101.33,18.91,10.83,94.8,0,1,0.0923361034164358
78.93,34.32,13,68.77,0,0.782307692307692,0.294985250737463
84.63,30.69,40.17,78.87,0,0.887976101568335,0.140173815531259
109.84,22.61,12.83,96.86,0,1,0.0779423226812159
94.82,45.34,49.5,74.22,0,0.70040404040404,0.115373521776752
90.15,34.5,47,79.79,0,0.776595744680851,0.0821917808219178
117.92,31.04,10.08,109.19,0,1,0.0992063492063492
95.68,48.47,71.08,75.43,0,0.729178390545864,0.115763071580166
58.96,18.99,18.33,81.11,0,0.972722313147845,0.112170499158721
62.94,33.44,26.83,74.98,0,0.819977636973537,0.0909090909090909
66.2,16.4,12.33,91.86,0,1,0.08110300081103
90.09,30.19,20.67,95.27,0,1,0.0483792936623125
56.74,35.01,17.92,65.69,0,0.813616071428571,0.137174211248285
59.19,22.64,11.67,76.8,0,1,0.0856898029134533
89.66,25.84,22.83,99.68,0,1,0.0438020148926851
73.19,33.94,13,83,0,0.974615384615385,0.15785319652723
85.04,18.54,10.33,99.1,0,1,0.0968054211035818
54.33,23.85,89.83,68.54,0,0.830234888122008,0.053633681952266
63.77,26.68,79.92,75.21,0,0.901901901901902,0.0693673695893452
75.88,30.27,15.75,83.07,0,1,0.0634920634920635
57.46,31.1,38.5,69.25,0,0.898181818181818,0.144592249855408
49.24,23.58,79.92,68.17,0,0.81544044044044,0.0767224182906245
68.56,22.93,60.83,80.22,0,0.91780371527207,0.0716460684219953
51.44,23.38,23.42,70.82,0,0.889410760034159,0.0960153624579933
80.04,41.73,34.33,77.77,0,0.830177687154093,0.105263157894737
82.4,29.67,12.33,87.49,0,1,0.08110300081103
75.12,25.47,12.67,82.26,0,1,0.0789265982636148
80.51,33.31,18.33,67.47,0,0.882160392798691,0.123685837971552
79.28,31.78,53,82.43,0,0.849056603773585,0.0666666666666667
106.5,25.2,15,95.2,0,1,0.0666666666666667
59.19,27.73,14.33,66.49,0,0.884159106769016,0.15785319652723
67.67,26.69,26.83,73.23,0,0.838613492359299,0.0888888888888889
74.16,20,13.67,82.46,0,1,0.0731528895391368
76.66,42.46,13.67,73.17,0,1,0.0731528895391368
72.47,31.74,11.33,73.59,0,0.948808473080318,0.186046511627907
117.37,64.84,17.67,84.96,0,1,0.0565930956423316
114,55.63,11.67,85.37,0,1,0.0856898029134533
131.25,71.34,11,82.18,0,0.954545454545455,0.19047619047619
90.99,44.78,14.17,73.13,0,1,0.0705716302046577
193.28,76.04,12.17,96.99,0,1,0.0821692686935086
65.69,52.65,94.83,55.32,0,0.753980807761257,0.111888111888112
165.18,51,126.5,104.16,0,0.936126482213439,0.0506671170410404
131.83,64.46,18.83,90.32,0,0.880509824747743,0.120627261761158
208.78,58.08,123.33,109.96,0,0.974377685883402,0.033286177914621
210.13,66.26,11.5,111.91,0,1,0.0869565217391304
78.54,50.07,15.33,73.7,0,0.880626223091976,0.222222222222222
123.78,55.83,15.92,90.35,0,0.926507537688442,0.135593220338983
117.11,60.76,10.67,91.97,0,1,0.0937207122774133
148.25,46.38,15,99.33,0,0.922,0.144613159797542
86.98,53.16,11,73.64,0,0.909090909090909,0.2
105.54,53.93,13.5,79.78,0,0.802222222222222,0.184672206832872
129.21,53.12,90.08,98.11,0,0.870559502664298,0.0510073960724305
136.12,41.23,78,109.5,0,0.980769230769231,0.0392156862745098
62.18,36.16,17.58,70.58,0,0.739476678043231,0.230769230769231
87.39,32.17,10.5,93.81,0,1,0.0952380952380952
134.37,58.95,93,97.27,0,0.873655913978495,0.0738461538461539
124.77,41.02,89,104.74,0,0.906404494382023,0.061980909879757
138.52,40.06,78.5,109.8,0,0.932101910828026,0.0273336066694
132.11,40.24,82.67,106.43,0,0.91726140074997,0.0263747857048661
77.68,41.74,18,72.89,0,0.823888888888889,0.202292650033715
43.62,30.12,16.08,52.1,0,0.808457711442786,0.153846153846154
109.84,48.8,89.42,85.8,0,0.769738313576381,0.0871712915879704
46.98,15.36,11.08,68.57,0,1,0.0902527075812274
54.5,21.93,15.75,68.41,0,0.963174603174603,0.1318391562294
151.29,48.71,11.08,94.15,0,1,0.0902527075812274
69.66,33.37,11.75,70.23,0,1,0.0851063829787234
60.82,32.08,17.58,63.9,0,0.886234357224118,0.192554557124519
68.67,36.42,14.42,69.44,0,0.947988904299584,0.146305779078274
55.26,28.56,13.58,63.11,0,0.981590574374079,0.150037509377344
51.45,24.89,12.58,66.42,0,1,0.0794912559618442
48.75,27.82,10.75,59.71,0,0.96093023255814,0.193610842207164
69.6,31.86,17.75,72.38,0,1,0.0563380281690141
57.69,31.51,12.92,61.65,0,0.876934984520124,0.176522506619594
217.86,109.67,14.08,98.2,0.0298295454545455,1,0.0710227272727273
70.17,15.28,11.58,80.06,0,1,0.0863557858376511
70.49,22.2,16.42,72.75,0,0.943970767356882,0.129032258064516
39.33,15.06,13.92,55.88,0,0.969827586206897,0.148148148148148
53.36,17.33,10.08,67.61,0,1,0.0992063492063492
71.22,26.98,20.25,73.25,0,0.954567901234568,0.103466114847387
78.47,25.03,15.08,79.38,0,1,0.0663129973474801
66.38,18.6,15.75,80.66,0,1,0.0634920634920635
46.13,25.26,12.42,52.72,0,0.859098228663446,0.187441424554827
36.71,15.72,10.75,51.81,0,0.837209302325581,0.222222222222222
53.32,32.58,13.75,57.38,0,0.945454545454545,0.153846153846154
65.29,42.72,15.75,67.3,0,0.973333333333333,0.130463144161774
43.64,24.18,16.58,53.19,0,0.824487334137515,0.146305779078274
52.83,25.55,22.58,61.37,0,0.871124889282551,0.101677681748856
45.39,28,13.75,53.38,0,0.812363636363636,0.17905102954342
69.66,33.06,16.25,67.39,0,0.912615384615385,0.134861766689144
70.34,24.27,11.92,76.45,0,1,0.0838926174496644
52.12,30.94,20,58.05,0,0.8625,0.115942028985507
55.65,22.74,13.83,64.99,0,0.970354302241504,0.14903129657228
56.37,27.09,17.42,64.55,0,0.889781859931114,0.129032258064516
60.85,23.43,17.08,69.74,0,0.96135831381733,0.182704019488429
46.84,22.03,24.25,58.98,0,0.852371134020619,0.0967585873246251
58.71,23.07,17.42,69.48,0,1,0.0574052812858783
88.43,31.49,11.33,81.79,0,1,0.088261253309797
163.19,72.47,10.33,95.32,0,1,0.0968054211035818
149.33,56.38,14.83,92.49,0,1,0.0674308833445718
60.32,23.5,12.17,70.77,0,1,0.0821692686935086
106.83,42.34,14.33,79.47,0,0.884159106769016,0.15785319652723
70.53,31.29,15.17,74.04,0,1,0.0659195781147001
57.3,27.52,12.33,69,0,1,0.08110300081103
58.97,38.29,16,63.94,0,0.90125,0.13869625520111
49.46,21.48,13.67,65.19,0,0.950987564008778,0.153846153846154
58.96,36.18,18.83,55.12,0,0.787573021773765,0.202292650033715
53.24,30.08,14,57.14,0,0.976428571428571,0.146305779078274
54.27,30.57,15.33,51,0,0.836921069797782,0.233826968043648
47.87,25.64,16.67,48.06,0,0.779844031193761,0.230769230769231
116.03,63.18,76,77.68,0,0.818026315789474,0.0965095705324111
127.68,69.75,75,77.83,0,0.822266666666667,0.0810766985568348
57.54,23.8,11.92,66.13,0,1,0.0838926174496644
71.48,26.4,11.67,91.71,0,1,0.0856898029134533
76.01,31.48,14.17,72.28,0,0.882145377558222,0.16
68.84,31.65,14.83,77.19,0,1,0.0674308833445718
140.15,63.4,62.33,92.17,0.00128349109578052,0.895716348467833,0.0537345513164965
126.82,77.51,51.17,75.44,0.00488567520031268,0.807699824115693,0.120977498185338
173.44,61.17,73.5,98.35,0.00108843537414966,0.938775510204082,0.0434782608695652
190.6,39.29,55.67,106.35,0.00143703969822166,1,0.0179629962277708
120.02,65.81,28.17,78.11,0,0.798722044728434,0.133333333333333
181.49,53.24,56.5,103.49,0.00141592920353982,0.994159292035398,0.0356061954780132
156.02,29.91,16.33,108.74,0,1,0.0612369871402327
159.06,48.48,15.5,105.23,0,1,0.0645161290322581
150.04,67.43,11,99.73,0,1,0.0909090909090909
156.35,42.64,42.83,108.09,0,1,0.0233481204763017
117.93,54.29,24,79.29,0,0.84375,0.148148148148148
197.9,94.77,18.5,94,0.00432432432432432,0.945945945945946,0.114285714285714
182.54,100.31,14,102.14,0.00571428571428571,1,0.0714285714285714
132.3,69.49,10.5,92.57,0,1,0.0952380952380952
106.93,47.18,114.67,84.16,0,0.959972093834482,0.045421511627907
123.99,36.51,14.67,93.75,0,1,0.0681663258350375
112.27,42.34,15.5,87.68,0.00516129032258065,1,0.0645161290322581
134,46.22,13.83,96.07,0,1,0.0723065798987708
79.63,45.57,16.67,69.54,0,0.94001199760048,0.1914486279515
113.7,35.31,10,97.8,0,1,0.1
144.6,66.97,10,100.9,0,1,0.1
188.89,89.17,13.17,96.61,0,0.911161731207289,0.166666666666667
295.59,72.66,21,109.71,0.02,1,0.0476190476190476
167.86,64.53,26.67,97.28,0,0.899887514060742,0.0833333333333333
234.45,92.38,11.83,106.73,0,1,0.084530853761623
149.13,88.11,24.83,77.68,0,0.751913008457511,0.160685591858597
66.71,32.05,56.83,80.92,0,0.830019355973957,0.105999576001696
38.8,18.2,16.67,48.84,0,0.869826034793041,0.206896551724138
55.86,15.44,13.25,90.38,0,1,0.0754716981132075
102.56,20.07,69.5,110.45,0,1,0.0143884892086331
62.35,32.58,27.83,75.99,0,0.883219547251168,0.16273393002441
75.66,35.09,11.67,89.74,0,0.942587832047986,0.181818181818182
72.44,40.53,122.5,83.24,0,0.759183673469388,0.0645161290322581
76.46,42.44,121.83,83.2,0,0.75654600673069,0.0759466203753933
76.22,36.41,38.67,86.04,0,0.790793897077838,0.163505559189012
63.15,29.4,10.5,81.14,0,0.936190476190476,0.203458799593082
104.52,21.07,69.17,112.8,0,1,0.0144571345959231
77.44,25.26,70.33,102.58,0,0.89819422721456,0.063321196770619
75.43,41.86,97.5,82.33,0,0.764923076923077,0.0938589434164655
84.85,25.29,64.83,112.5,0,0.974394570414931,0.0474908975779642
98.34,40.1,60.5,96.35,0,0.854049586776859,0.0580607702728856
88.09,19.55,52.83,115.17,0,1,0.0189286390308537
96.19,29.31,65.67,102.52,0,0.940307598599056,0.0647773279352227
109.59,36.91,67.92,106,0,0.85394581861013,0.0689655172413793
87.32,19.88,67.5,115.01,0,0.975259259259259,0.0455719276925414
79.68,16.31,78.83,111.55,0,0.985284790054548,0.0257499678125402
72.47,50.58,98.83,60.23,0,0.651826368511586,0.139708165166097
91.95,51.33,26,79,0,0.833461538461538,0.138440239963083
123.43,79.7,13,88.69,0,0.948461538461538,0.16220600162206
107,59.45,123,84.42,0,0.767642276422764,0.0741368354162254
86.98,55.14,13.75,79.31,0,0.976,0.14903129657228
69.67,34.18,22,77.46,0,0.806818181818182,0.169014084507042
132.81,78.34,121.33,86.24,0,0.763784719360422,0.0647458724506313
113.76,63.84,38.17,91.05,0,0.85145402148284,0.153846153846154
61.22,30,12.33,78.57,0,0.939172749391727,0.172711571675302
84.35,50.17,64.75,74.06,0,0.794131274131274,0.0972384286269934
87.85,56.74,93.5,68,0,0.663957219251337,0.112757731958763
119.78,41.36,55.17,96.8,0,0.969729925684249,0.0373831775700935
130.67,43.12,31.75,99.84,0,1,0.031496062992126
99.29,54.5,60.58,74.74,0,0.735886431165401,0.15702108568865
62.76,28.03,10.25,88,0,1,0.0975609756097561
118.65,35.66,23.5,99.92,0,1,0.0425531914893617
73.91,33.51,19.5,82.87,0,0.829230769230769,0.123685837971552
69,14.76,10,102.7,0,1,0.1
80.87,17.88,14.17,96.92,0,1,0.0705716302046577
60.58,32.21,22.58,61.9,0,0.786093888396811,0.169014084507042
122.55,62.75,11.83,89.41,0.00676246830092984,1,0.084530853761623
102.45,48.73,16.67,75.48,0,0.8500299940012,0.141143260409315
171.71,62.52,10.5,92.38,0,1,0.0952380952380952
68.73,26.7,57.5,90.45,0,0.942086956521739,0.0369208048735462
32.08,12.96,15.5,54.32,0,0.972903225806452,0.13262599469496
53.2,18.21,12.83,81.27,0,1,0.0779423226812159
25.67,13.89,14.25,31.81,0,0.824561403508772,0.25531914893617
66.21,17.59,10,93.5,0,1,0.1
50.45,17.93,11.17,79.97,0,0.969561324977619,0.184672206832872
50.27,20.16,10.67,79.03,0,1,0.0937207122774133
106.27,63.76,71,88.69,0,0.987042253521127,0.0428082191780822
65.61,17.48,16.83,103.48,0,0.970291146761735,0.122473974280465
87.93,48.55,10.5,94.95,0,0.897142857142857,0.212314225053079
222.13,57.15,43,112.07,0,1,0.0232558139534884
58.72,24.62,18.17,80.97,0,1,0.0550357732526142
58.92,21.75,17.5,75.31,0,0.876,0.195694716242661
38.03,18.95,20.67,65.27,0,0.886792452830188,0.16366612111293
54.55,16.74,19.83,81.18,0,0.958144225920323,0.105263157894737
42.17,12.9,14.33,80.79,0,1,0.0697836706210747
41.96,14.1,10.17,79.18,0,0.950835791543756,0.206825232678387
58.13,18.19,11.5,90.61,0,1,0.0869565217391304
55.88,16.89,14,79.07,0,1,0.0714285714285714
53.25,28.23,14.5,69.24,0,0.873793103448276,0.15785319652723
39.77,20.04,19.83,67.71,0,0.857286938981341,0.176470588235294
46.21,14.41,36.08,79.36,0,0.986141906873614,0.0562113546936481
47.89,11.59,12.83,89.53,0,1,0.0779423226812159
54.36,15.1,13.67,85.24,0,1,0.0731528895391368
216.48,149.4,43.42,77.02,0.105481345002303,0.715799170888991,0.0965250965250965
194.24,131.78,12.42,88.75,0.0668276972624799,1,0.0805152979066023
75.16,37.77,13.42,73.86,0,0.881520119225037,0.169061707523246
159.88,93.76,41.08,96,0.0384615384615385,0.872200584225901,0.0558191459670667
158.86,73.9,37.25,101.21,0.00456375838926175,0.988724832214765,0.0543035568829758
232.66,57.68,34,114.27,0,1,0.0294117647058824
70.17,53.17,18.08,67.8,0,0.825221238938053,0.134048257372654
59.56,27.67,29.83,73.94,0,0.921890714046262,0.0727272727272727
67.06,34.09,10.67,73.12,0,0.84348641049672,0.222222222222222
82.51,46.71,94.25,75.58,0,0.803713527851459,0.066006600660066
94.92,62.68,103.33,65.65,0,0.704829188038324,0.0961142386379239
71.33,35.16,28.17,65.08,0,0.816471423500177,0.173913043478261
69.42,44.48,13.67,68.78,0,0.865398683247988,0.169061707523246
109.3,83.76,177.5,69.48,0.000450704225352113,0.724394366197183,0.0699953336444237
132.74,80.16,232.83,81.28,0.000343598333548082,0.796375037581068,0.0916837450113256
118.22,41,24.67,96.49,0,1,0.0405350628293474
178.23,90.64,217.67,92.5,0.0015160564156751,0.881288188542289,0.0364906427566074
130.54,59.71,11.5,101.39,0.00695652173913044,1,0.0869565217391304
141.26,73.16,89.83,89.34,0,0.89613714794612,0.062111801242236
115.68,73.43,20.75,81.35,0,0.831325301204819,0.115942028985507
149.61,76.73,113.67,90.51,0,0.850444268496525,0.0517223544015724
111.76,63.96,26.92,79.74,0,0.894502228826151,0.124584717607973
217.41,79.34,113,103.31,0.00221238938053097,0.968318584070797,0.036556388228843
169.84,71.31,17,102,0,1,0.0588235294117647
123.47,53.58,11.17,97.08,0,1,0.0895255147717099
129.89,77.55,205.83,80.7,0.00121459456833309,0.772093475197979,0.0755096904102693
158.68,63.57,29.5,98.81,0,0.97728813559322,0.0693721817551162
106.32,86.02,300.33,64.04,0.000266373655645457,0.674524689508208,0.0987264290650607
294.66,90.57,15,108.2,0.0446666666666667,1,0.0666666666666667
161.43,67.87,119.67,97.69,0.00142057324308515,0.96866382552018,0.0431331953071084
102.88,71.73,225,70.58,0.000355555555555556,0.737777777777778,0.114457831325301
153.1,96.43,175.5,82.99,0.0033048433048433,0.897435897435897,0.0761904761904762
192.14,105.81,225.83,92.87,0.00628791568879245,0.869370765620157,0.0356542555900779
116.13,72.75,26.83,75.06,0.00298173686172195,0.835631755497578,0.133809099018733
176.88,76.84,168,96.77,0.000476190476190476,0.919166666666667,0.0453309156844968
142.03,44.88,11.5,95.56,0,1,0.0869565217391304
163.47,96.2,208.5,85.06,0.000383693045563549,0.836115107913669,0.057362473469856
130.12,28.82,26,99.54,0,1,0.0384615384615385
145.51,53.1,26.17,103.68,0,1,0.0382116927779901
144.18,85.44,206,82.84,0.00121359223300971,0.814708737864078,0.0536256926651969
154.81,45.07,19,97.95,0,1,0.0526315789473684
117.8,63.59,156.33,84.92,0,0.893942301541611,0.0715563506261181
166.38,86.45,197.67,91.01,0.000404714928921941,0.913138058380129,0.0498614958448753
149.06,88.71,249.5,82.92,0,0.793587174348697,0.0606060606060606
163.88,69.65,21.5,94.23,0,0.883720930232558,0.105263157894737
186.49,195.36,10.17,83.11,0.0816125860373648,0.803343166175025,0.244798041615667
79.87,46.56,13.83,68.02,0,0.87997107736804,0.164338537387017
130.45,41.77,80.5,102.82,0,0.987577639751553,0.0377358490566038
161.76,43.79,37.17,110.72,0,1,0.0269034167339252
100.1,57.22,71,68.86,0,0.701830985915493,0.160545855910094
84.03,33.47,37.33,78.7,0,0.9732118939191,0.11010184420589
87.66,53.43,27.17,71.37,0,0.889584100110416,0.124120810922631
80.06,50.93,24.17,75.85,0,0.72403806371535,0.228571428571429
97.89,28.08,10.33,87.77,0,1,0.0968054211035818
73.42,28.56,11.17,72.09,0,0.924798567591764,0.193610842207164
137.32,57.72,17.83,100.15,0,1,0.0560852495793606
151.23,48.97,13.5,113.7,0,1,0.0740740740740741
91.52,25.27,18.17,90.5,0,1,0.0550357732526142
60.1,34.38,15.33,60,0,0.804305283757339,0.16220600162206
94.23,42.52,32,79.66,0,0.8228125,0.113938473224459
98.72,38.56,14.33,84.14,0,1,0.0697836706210747
107.87,42.13,28.83,95.76,0,0.971210544571627,0.0714285714285714
110.62,57.1,74.5,81.3,0,0.78751677852349,0.102266916652463
155.95,47.39,15,112.2,0,1,0.0666666666666667
102.14,42.58,12.83,84.7,0,0.922057677318784,0.169061707523246
129.63,29.01,17.5,108.11,0,1,0.0571428571428571
96.9,42.42,14.83,88.18,0,0.966284558327714,0.139567341242149
85.6,48.39,13.17,71.39,0,0.835231586940015,0.181818181818182
124.9,46.21,142.17,99.09,0,0.960118168389956,0.0366300366300366
127.22,41.27,40.33,100.26,0,0.991817505578974,0.05
106.01,46.94,30.33,87.92,0,0.90669304319156,0.109090909090909
94.57,43.93,17.17,91.75,0,1,0.05824111822947
69.57,42.11,18,57.56,0,0.805555555555556,0.275862068965517
64.74,35.77,65.33,62.16,0,0.750038267258534,0.163265306122449
44.33,31.08,14.33,54.21,0,0.895324494068388,0.155884645362432
73.9,30.39,10.58,70.05,0,0.952741020793951,0.198412698412698
89.97,56.51,199.67,68.49,0,0.695297240446737,0.0648274868544263
65.2,74.92,13.17,85.75,0,0.949126803340926,0.16
98.71,57.92,16.42,69.08,0,0.827040194884287,0.220913107511046
105.94,52.44,14.08,92.66,0,1,0.0710227272727273
72.53,49.73,12.42,69.1,0,0.818840579710145,0.196656833824975
164.67,61.09,16.17,94.58,0.00494743351886209,1,0.0618429189857761
119.31,123.6,36.17,63.51,0.0160353884434614,0.677356925628974,0.163265306122449
127.74,71.2,17.83,85.46,0.00448681996634885,0.82277061132922,0.136332651670075
146.25,52.8,12.83,100.36,0,1,0.0779423226812159
142.96,80.38,11.5,101.16,0.0217391304347826,1,0.0869565217391304
116.27,46.11,12.5,105.36,0,1,0.08
104.19,43.89,21.17,98.6,0.00377893245158243,1,0.0472366556447803
90.75,46.04,35.5,86.14,0,0.901408450704225,0.0625
78.96,51.97,122.83,74.49,0,0.724578685988765,0.0898876404494382
87.97,25.23,26.17,97.03,0,1,0.0382116927779901
96.22,27.76,49.33,97.42,0,0.973038718832354,0.0416666666666667
92.67,25.06,36.67,95.75,0,0.931824379601854,0.0585308750365818
84.11,26.91,11.83,90.84,0,1,0.084530853761623
125.89,41.44,11.5,105.04,0,1,0.0869565217391304
82.87,40.56,18,75.72,0,0.907222222222222,0.122473974280465
65.89,33.82,14.33,78.07,0,0.901605024424285,0.154798761609907
60.34,30.69,67.67,71.32,0,0.805379045367223,0.146788990825688
81.15,16.44,32.17,95.78,0,1,0.0310848616723656
69.08,36.36,53.5,74.34,0,0.764859813084112,0.122189638318671
78.04,27.03,73,87.2,0,0.98972602739726,0.041522491349481
81.56,33.86,52.17,86.68,0,0.910484953038144,0.0631578947368421
82.31,57.86,59.17,78.91,0.00135203650498563,0.830995436876796,0.0813504169208867
76.74,29.72,79,86.23,0,0.943037974683544,0.0402684563758389
68.24,59.12,13.33,63.67,0,0.843960990247562,0.177777777777778
75.89,37.81,39,82.1,0,0.873846153846154,0.0586854460093897
87.23,26.1,62.83,93.14,0,0.992042018144199,0.0320872773945131
107.92,38.34,15.83,100.93,0,1,0.0631711939355654
80.98,29.14,31,82.81,0,0.846774193548387,0.0761904761904762
107.45,45.42,55.83,96.32,0.00143292136843991,0.925488088841125,0.0580607702728856
77.21,31.83,48,83.79,0,0.923541666666667,0.0676742612226483
72.27,28.47,15.33,85.04,0,1,0.0652315720808871
96.76,25.52,13.33,101.4,0,1,0.0750187546886722
89.82,30.51,21.67,88.61,0,0.930779880018459,0.0991571641051066
173.47,63.71,13.5,109.41,0,0.975555555555556,0.151860288534548
106.55,37.84,12.92,97.86,0,1,0.0773993808049536
128.66,77.04,25.5,84,0,0.823529411764706,0.0952380952380952
34.49,29.46,14.25,64.66,0,0.964912280701754,0.145454545454545
15.78,19.26,16.17,75.16,0,1,0.0618429189857761
67.59,43.77,10.33,68.32,0,0.936108422071636,0.206825232678387
40.3,57.1,65.5,82.78,0,0.730229007633588,0.104536901526239
28.34,19.72,12.25,65.55,0,0.836734693877551,0.195121951219512
14.91,24.72,10.17,114.69,0,1,0.0983284169124877
4.89,0.34,10.17,68.85,0,0.884955752212389,0.222222222222222
129.24,74.98,27.75,91.91,0,0.945945945945946,0.0761904761904762
119.89,61.29,18.67,98.14,0,0.901446170326727,0.11883541295306
145.5,82.92,61.17,92.55,0,0.796959293771457,0.0820512820512821
63.97,45.51,95.67,63.73,0.000836207797637713,0.736071913870597,0.127804600965635
154.35,68.38,22,105.18,0,0.962272727272727,0.0944733112895607
98.87,36.06,10.67,103.59,0,1,0.0937207122774133
59.41,34.14,12.83,75.66,0,0.948558067030397,0.164338537387017
156.38,50.57,15.33,116.8,0,1,0.0652315720808871
138.66,66.79,11.17,101.28,0,1,0.0895255147717099
109.68,33.8,10.83,103.57,0,1,0.0923361034164358
75.57,49.86,12.67,72.08,0,0.933701657458564,0.253592561284869
149.5,57.11,14.5,107.86,0,0.942758620689655,0.146305779078274
117.85,66.65,26,87.11,0,0.798076923076923,0.144578313253012
159.62,65.27,24.17,107.34,0,0.944559371121225,0.131406044678055
166.09,49.48,13,118.85,0,1,0.0769230769230769
86.3,53.24,15.33,85.17,0,1,0.0652315720808871
205.53,86.01,14.33,96.98,0.00558269364968597,1,0.0697836706210747
105.27,52.25,18.17,79.6,0,0.981287837094111,0.112170499158721
250.5,90.86,13,105.15,0.0323076923076923,1,0.0769230769230769
100.92,62.98,16,75.25,0,0.8125,0.153846153846154
